ID,流动比率,资产负债率,销售毛利率,净资产收益率,投入资本回报率,总资产报酬率,应收款周转率,营业收入,所得税,销售额,经营活动产生的现金流量净额,净利润,资产总计,负债合计,所有者权益合计,COUNT(data)_资产负债率_x,COUNT(data)_应收款周转率_x,MEDIAN(data.应收款周转率.COUNT(data))_流动比率,STD(data.净资产收益率.COUNT(data))_流动比率,STD(data.总资产报酬率.COUNT(data))_流动比率,SUM(data.流动比率.COUNT(data))_资产负债率,MAX(data.流动比率.COUNT(data))_销售毛利率,SUM(data.总资产报酬率.COUNT(data))_销售毛利率,MEAN(data.应收款周转率.COUNT(data))_净资产收益率,SUM(data.资产负债率.COUNT(data))_净资产收益率,MEAN(data.流动比率.COUNT(data))_投入资本回报率
104,0.9671,38.7182,58.6645,17.825,14.1,11.7914,9.562,374874205.18,11981961.04,349333874.09,56246986.3,59758614.36,626318955.94,242499618.28,383819337.66,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
105,7.9438,9.7173,31.5252,4.1939,3.4604,3.4772,2.5167,387575760.2,6368170.75,401500776.51,40603299.3,55911480.44,1545055761.01,150137236.19,1394918524.82,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
106,15.0819,5.5566,81.3697,5.4212,5.1377,6.4749,3.191,126972754.43,6405619.29,137615129.13,31820012.1,20308174.97,586454355.14,32586845.73,553867509.41,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
107,13.9709,8.9994,19.9245,19.712,19.7024,19.8143,3.3474,94506126.59,22174764.9,62877780.0,51846321.57,106322632.44,650177449.63,58511978.37,591665471.26,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
108,1.6777,46.5627,35.8044,8.8004,8.7088,5.4716,2.2027,653313497.91,906481.57,640633726.27,53057828.3,57487884.15,1277880104.97,595015526.4,682864578.57,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0
109,3.1934,36.7571,73.6812,32.9133,28.4923,25.079,4.6862,507593796.62,10684551.29,436613567.54,53493239.06,95719167.65,518131873.05,190450075.48,327681797.57,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
110,4.0452,20.6088,18.2737,-0.5024,-1.1451,-0.2934,3.7518,1037512425.34,3927435.29,1109245143.36,35298603.06,-23844774.7,3775840557.9,778153858.98,2997686698.92,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
111,2.9064,35.5718,23.207,35.3062,33.5387,22.6617,6.3466,766591245.41,4633401.55,495661887.41,37009929.09,81331140.3,392011684.45,139445576.32,252566108.13,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
112,1.4895,57.2675,32.8148,,-11.4074,-3.892,10.406,850511323.29,4219645.69,935505164.9,-17572774.99,-23745232.17,389768192.8,223210412.74,166557780.06,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
113,1.5993,48.3676,32.5547,6.4293,5.4765,5.07,2.0999,2064843723.91,36388599.84,1587066234.38,246095084.1,247006342.7,7212673349.94,3488594321.01,3724079028.93,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
114,1.8057,48.5085,19.8018,12.4465,10.2786,8.9517,3.0268,2931196981.56,34862370.42,2151716527.14,31230191.79,219854204.72,3604290833.31,1748387232.51,1855903600.8,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
115,1.1179,56.509,53.0952,29.6858,23.9267,15.767,6.5995,873154413.85,18104046.59,907311403.29,193773170.58,105433449.74,906784989.29,512414749.95,394370239.34,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
116,3.7564,18.9029,47.0968,53.1888,50.0161,47.6178,11.1956,650019332.22,38574589.64,472997529.48,178664238.95,211149880.06,633632948.71,119775008.23,513857940.48,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
117,1.2366,44.0899,14.2757,-12.6982,-7.4743,-4.9753,2.6022,2933483520.08,29160334.06,2604244367.23,-184198265.26,-420428168.74,6330101140.51,2790936975.95,3539164164.56,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
118,4.0034,19.3885,49.867,7.8726,7.8208,7.4507,2.4082,855255354.73,19783967.5,840028208.85,134769056.68,156960605.72,2468672753.8,478638228.51,1990034525.29,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
119,17.7864,3.6024,62.7871,2.2209,3.1333,4.9515,14.4398,231099705.44,7967743.06,247859232.0,27884912.83,36331228.03,892198221.54,32140696.07,860057525.47,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
120,1.1419,39.4781,8.3437,4.0029,4.2311,4.7875,86.0069,15405517069.35,70728823.05,15427914937.86,562783888.81,195007713.91,6530823552.97,2578242367.37,3952581185.6,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
121,1.8985,48.9019,18.3946,8.9415,8.0268,6.6009,3.3725,1260363998.55,17364621.66,919319276.88,-193302929.32,72179886.69,1683848548.22,823433354.22,860415194.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
122,1.623,49.4547,40.471,59.8835,32.4974,39.4775,9.2156,4383446140.42,269859649.55,3462424378.78,503866064.58,1468579965.67,7999100056.47,3955929927.48,4043170128.99,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
123,4.0843,20.529,42.5894,47.238,47.0505,50.9191,11.9202,1012796031.64,54665075.78,1132392523.98,104873277.23,162616683.81,503349158.91,103332550.84,400016608.07,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
124,1.662,50.6672,54.4751,10.9552,8.9171,8.4563,1.5201,2216476420.87,73451035.77,5973578853.28,25352086.98,441313741.12,8288981155.41,4199792295.77,4089188859.64,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
125,2.8138,17.555,35.0425,12.3987,12.0313,12.0476,4.4401,1782898099.1,53246325.38,1210026872.84,181475954.89,315372042.99,3302716595.62,579793130.65,2722923464.97,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
126,1.2781,69.3456,16.9989,10.4901,8.8129,7.963,7.7817,56180929951.06,634096491.36,61183173015.31,2974226963.27,2126738311.89,59320183424.06,41135914079.14,18184269344.92,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
127,2.0563,23.2375,34.9349,6.8698,5.9323,5.962,3.8805,576648824.11,12048147.42,723098773.26,58409987.14,60304160.8,1477241382.11,343273422.74,1133967959.37,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
128,0.4444,60.831,40.4564,21.325,18.533,11.6136,5.9932,559673447.05,11722617.51,755368585.32,-41516072.86,67696643.58,1009099483.63,613844901.68,395254581.95,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
129,1.7827,57.4916,6.1101,3.8971,3.1094,3.4044,117.454,7952096901.75,19776938.95,9477833275.16,-1832984424.28,742630413.74,48070091099.52,27636243378.67,20433847720.85,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
130,1.9989,32.1297,39.6661,15.2828,14.6719,12.2189,4.4684,1429501112.1,40534761.98,1684654900.98,325574525.69,230822728.33,2236810809.24,718681494.33,1518129314.91,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
131,8.8,8.2294,90.5349,-28.544,-28.2831,-27.0814,73.2567,54499848.63,58189.75,59445538.46,-311300006.44,-317570795.56,1219708085.87,100374555.93,1119333529.94,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
132,1.9963,30.7596,37.3271,11.8653,12.9735,11.6917,4.5217,711472879.23,15399274.27,766302727.7,72306091.99,70714948.98,800223983.68,246145507.47,554078476.21,2.0,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,1.0
133,1.2346,38.7119,41.7455,15.3917,12.5871,11.3685,4.7259,115585723.59,3207560.9,54764871.51,-3191855.79,21034802.37,276905365.62,107195244.82,169710120.8,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
134,1.2388,79.7313,15.8469,4.1331,5.2872,2.8453,3.281,4254546204.69,3334741.19,2770381544.1,-131379271.78,60922956.2,6763539012.01,5392658598.62,1370880413.39,1.0,1.0,1.0,0.5773502691896257,0.0,3.0,3.0,1.0,1.0,2.0,3.0
135,1.264,46.8928,31.2683,24.1068,21.7266,15.1901,5.8683,1053920394.71,17278004.95,1034835480.43,159075084.86,116863838.19,992157591.9,465250379.65,526907212.25,1.0,1.0,1.0,0.0,0.5773502691896257,3.0,3.0,1.0,1.0,1.0,3.0
136,2.4393,29.777,24.0273,4.6963,3.1687,4.3573,748.5406,4133153277.9,44814445.78,4871364292.53,320653686.19,111612957.28,4438270584.29,1321584025.43,3116686558.86,1.0,1.0,1.0,0.7071067811865476,0.7071067811865476,2.0,2.0,1.0,1.0,1.0,2.0
137,2.5723,20.9962,27.489,,8.3294,7.9055,6.0618,428493675.78,6384827.77,283102560.86,51612952.79,44579710.58,677446091.91,142238233.53,535207858.38,1.0,1.0,1.0,,,1.0,1.0,2.0,,,1.0
138,2.1488,32.5331,30.8972,9.0084,8.9587,7.1618,4.5192,3279935046.43,57964578.91,3570699877.82,289119352.22,328284017.94,5609719548.82,1825013955.58,3784705593.24,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
139,2.0385,41.8458,35.1268,11.5303,11.4019,7.4466,2.0842,313907718.35,4733460.73,215443350.95,-47672738.22,33773972.58,596267423.9,249512761.69,346754662.21,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
140,2.0377,35.7766,29.125,2.1749,2.7396,3.3981,5.5919,485589663.85,10442231.85,577713084.36,81689970.31,26815906.29,1725619044.44,617367400.5,1108251643.94,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
141,4.4957,19.6964,61.4993,,-1.7602,0.394,3.7184,130175380.2,1549067.93,133069131.29,-25944374.99,-3179164.7,297629735.82,58622468.96,239007266.86,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
142,2.3422,23.8931,41.8509,24.7825,21.8362,23.9139,6.2527,267404085.61,11245960.42,166587276.72,62328322.97,66232993.23,368043002.25,87937041.28,280105960.97,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
143,2.7148,23.3379,68.5502,16.4913,16.062,15.9807,5.8646,3797212593.87,128610309.92,3398583787.08,151996083.54,712195788.2,5873723167.38,1370803374.16,4502919793.22,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,1.0,2.0,2.0
144,0.8523,57.3741,32.285,2.1546,2.7292,2.7674,2.1036,1374764469.92,2987075.79,1480471039.25,120867317.69,56448816.65,6784467279.54,3892526943.34,2891940336.2,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
145,2.2443,29.2436,17.7501,2.2154,1.739,1.5955,2.5323,1154256267.96,5584361.33,459640533.8,-38102398.05,26733803.27,2104424460.9,615408935.83,1489015525.07,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
146,1.8262,44.6749,33.0481,2.3172,2.3896,1.9242,6.304,742004732.3,870614.52,825974651.23,85965802.24,31400573.97,2592957508.72,1158401406.56,1434556102.16,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
147,4.4545,19.3995,32.0045,9.3695,8.4736,8.4231,2.0263,973161986.59,25730519.69,959049850.78,240601812.07,157265187.92,2550857931.95,494853904.79,2056004027.16,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
148,1.2522,28.9728,31.5884,16.3419,16.297,14.2618,5.3246,220925178.38,8131331.07,270829221.53,70747369.79,40133797.36,355982840.9,103138278.39,252844562.51,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
149,7.0659,10.8708,51.9851,24.206,22.1498,22.8527,2.4735,249874756.72,11993438.72,216887198.26,23237057.17,62247922.87,430579883.4,46807313.48,383772569.92,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
150,1.1525,58.3246,30.8185,-22.7827,-12.5635,-8.4819,1.1143,909557120.02,674428.49,929510393.29,-63844434.9,-278075286.68,2582511653.16,1506239302.77,1076272350.39,1.0,2.0,1.5,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0
151,3.1771,29.3402,18.6663,20.8281,17.2315,16.3185,8.2549,1909424909.13,29634130.56,1764500900.99,1594024.23,141254029.32,1376092509.7,403748531.25,972343978.45,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
152,2.221,33.7873,23.4572,7.2115,5.2587,6.1745,3.5725,479823815.86,7758711.61,347604511.38,52749492.03,36805977.21,845813968.47,285777725.35,560036243.12,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
153,31.2047,2.5809,79.6589,,7.5375,8.6428,5.0984,91376376.44,3936501.73,83557597.6,33191695.21,23532011.34,320468283.0,8270935.19,312197347.81,1.0,2.0,2.0,,,1.0,1.0,1.0,,,1.0
154,3.8035,18.4527,83.8554,,-16.5958,-14.0168,5.6452,53927827.63,-752104.29,52488845.93,5641155.05,-19395035.34,142944041.72,26377004.36,116567037.36,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0
155,2.4474,29.8985,37.2083,,22.5348,18.2867,2.5836,366458885.38,7038883.73,318647923.2,5557153.29,46921767.89,295087396.29,88226770.19,206860626.1,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,,,2.0
156,1.8938,27.7149,42.1878,9.1515,8.1519,8.2906,2.6047,335727663.11,8422165.16,336935957.76,-3219554.02,43878125.7,847311832.05,234831796.04,612480036.01,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0
157,6.3309,35.6056,31.6202,5.7979,4.2168,3.9788,77.8793,739792782.58,,730182596.26,207336130.29,142778057.6,4091547314.42,1456819522.71,2634727791.71,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
158,1.8678,42.4577,30.6553,11.0603,9.2261,7.6545,1.6079,1557325157.02,17094892.32,1529997502.48,-13310908.09,159353428.95,2712919071.77,1151843633.08,1561075438.69,1.0,2.0,2.0,,,1.0,1.0,2.0,2.0,1.0,1.0
159,2.3312,17.7259,33.9781,13.9224,12.1103,12.5822,5.5478,355533959.48,10398045.69,373685222.55,89119808.33,65304383.83,609804977.05,108093331.47,501711645.58,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
160,2.2927,41.9164,20.3027,19.8151,15.9591,13.3999,13.0677,2406518403.67,57423730.43,2850767890.22,365095328.3,207490775.49,1977753918.59,829003030.97,1148750887.62,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
161,1.6674,58.0113,39.5496,23.5487,20.3286,10.9891,7.5457,787861352.48,33645252.98,799856338.29,498631.29,170433865.51,2718000397.33,1576748062.23,1141252335.1,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
162,0.786,58.3593,14.7578,-5.3188,-1.0036,-0.6095,24.3589,2079370439.14,2227876.02,2299774688.41,222323839.0,-112599613.47,4603817699.62,2686753586.46,1917064113.16,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
163,1.3097,37.3611,21.9452,4.5895,4.5648,3.8932,5.4399,452748251.38,5192975.77,261283237.46,60001285.47,33977157.88,1198743162.74,447863704.25,750879458.49,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
164,1.5151,38.9018,11.8141,5.9446,6.6065,6.3244,5.4856,3018419996.33,18091768.47,3173765112.44,44078207.92,142125500.19,3730491506.02,1451227812.31,2279263693.71,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
165,0.3876,59.1382,11.2864,5.3959,3.8375,3.9927,42.5133,5806171818.37,38674026.28,3708437797.43,25985407.87,143131901.61,6544511561.05,3870304335.8,2674207225.25,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
166,3.763,18.194,41.7434,18.3993,17.2486,17.0975,3.6568,354798547.91,13736203.83,327578229.71,78172320.87,91424343.22,812386410.15,147805588.05,664580822.1,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
167,1.8807,21.3268,42.9409,16.4965,12.8956,16.286,3.1279,1687033455.82,99076573.23,1632744331.9,314970861.81,332173166.57,3583167950.81,764176707.04,2818991243.77,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
168,2.2951,27.9811,56.8302,32.9893,27.1959,27.42,2.8788,653842495.25,37592514.14,607176726.8,221967654.15,207746446.89,1018637417.38,285026115.61,733611301.77,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
169,2.4905,37.1909,47.2886,-10.3577,-6.7329,-5.1232,1.0586,546892512.85,16201720.66,534001880.49,59718910.31,-146339506.24,2248890482.18,836382654.66,1412507827.52,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
170,9.1412,9.755,14.5902,9.3211,8.4541,8.6435,4.6945,805541659.35,9260459.29,891366565.62,-70977561.19,302385946.12,3767572222.13,367527308.04,3400044914.09,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
171,2.7663,27.4681,5.8884,10.9046,8.4387,10.1573,22.129,11044025042.26,75944717.83,13024329522.92,123562668.96,360628267.46,4734431991.12,1300460829.21,3433971161.91,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
172,1.9818,39.0797,34.0573,14.8397,14.3018,10.2081,1.7326,392548326.87,9908552.34,343185426.43,43681586.48,53863158.49,643742748.06,251572631.65,392170116.41,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
173,3.914,19.2149,31.6167,12.7493,11.3804,11.3048,4.487,315165711.35,7029260.64,315144527.34,24536758.18,45757738.08,614269412.65,118030959.69,496238452.96,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
174,2.519,33.0389,49.7214,4.1044,4.5431,4.9519,2.6404,540117836.79,10754120.62,597893360.77,121821979.9,73373245.08,2720247996.39,898739065.87,1821508930.52,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
175,2.4734,26.9019,26.42,12.008,10.0719,10.6225,8.0983,860605112.97,13197909.2,884753535.07,72822516.1,88755762.71,1173236252.96,315622563.14,857613689.82,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
176,1.3004,56.5654,26.6946,13.8774,8.8788,6.6505,1.6201,1905146834.59,20950931.37,1649663626.34,54313666.07,164364067.45,3958105929.57,2238918874.06,1719187055.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
177,1.5525,38.3973,37.1914,27.4136,20.0742,19.181,8.3255,264065726.92,6531730.32,242111361.92,51040356.73,44203624.79,293296524.81,112617849.8,180678675.01,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
178,0.4964,53.2358,23.4128,6.1484,4.6748,4.7282,48.4247,2170337886.35,42798192.28,2479971989.01,167720213.79,84768837.06,3350584568.25,1783711760.06,1566872808.19,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
179,1.6047,37.9824,23.561,8.7242,7.2008,5.6704,1.7563,2006477112.36,36134266.95,2159045661.07,235393625.46,189174364.27,4310397456.8,1637193789.17,2673203667.63,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
180,5.6544,16.5242,25.0992,49.7233,48.9434,40.8249,1831.673,465951044.55,2668362.05,519104876.89,93557357.28,71124903.61,215674878.49,35638521.27,180036357.22,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
181,1.2924,61.6714,15.4547,1.4585,2.4144,1.7915,1.0953,1363927579.23,-693238.24,1621338463.19,179184286.28,-15392529.36,1989419739.46,1226902974.36,762516765.1,1.0,1.0,1.0,0.5,0.0,4.0,4.0,1.0,1.0,1.0,4.0
182,1.7039,50.2651,12.124,5.7141,5.1412,3.3049,4.6472,1657008640.43,13974896.72,1905647400.9,-132337155.78,53609320.71,1950416070.27,980379172.2,970036898.07,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
183,2.115,44.0632,30.6005,16.6733,13.6727,11.4228,3.0932,437982412.66,7398769.09,412342219.07,24328776.04,51259466.66,607266290.69,267580817.31,339685473.38,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0
184,1.6543,54.2772,15.0289,21.9261,19.6423,15.4932,3.4619,1112281744.76,14002957.65,846292397.29,-417069530.52,42685289.16,587894198.94,319092498.9,268801700.04,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
185,2.0329,36.4087,48.2047,28.4674,27.9885,19.7846,4.5311,401492847.1,21764564.72,359225212.83,80601435.47,137006524.01,871159948.43,317178280.72,553981667.71,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
186,2.2701,34.6762,39.8694,32.0693,31.8116,26.4343,5.2389,833276317.43,31744132.15,755414262.78,108723142.61,147252389.2,843992972.66,292664881.35,551328091.31,1.0,1.0,1.0,0.0,0.7071067811865476,2.0,2.0,1.0,1.0,1.0,2.0
187,1.0428,69.7399,9.0486,-25.3267,-13.0845,-8.1118,2.6993,1624384618.15,-21933531.53,1378611608.42,-47732228.42,-137414395.36,1567207537.7,1092968515.68,474239022.02,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
188,0.6187,55.2535,15.0225,13.6392,8.3769,9.4862,45.8466,14366166551.06,452920918.01,16721273919.06,1948908719.83,1239586024.76,21455045860.95,11854662302.39,9600383558.56,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
189,2.4534,16.4942,13.4262,8.7022,8.4518,7.7595,4.3705,2706124702.33,12205808.35,2729169241.63,57037050.03,193065874.48,2758883760.66,455055745.57,2303828015.09,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
190,1.4079,58.8407,34.5915,20.6387,14.052,11.9639,3.1948,14045708250.74,310835201.41,12989825766.26,1013946629.91,1510934633.98,19651708389.43,11563209279.62,8088499109.81,1.0,1.0,1.0,0.0,0.7071067811865476,2.0,2.0,2.0,1.0,1.0,2.0
191,1.3959,69.5446,21.3011,5.074,8.1308,4.5065,1.3532,1394544255.45,-409176.32,1219805817.05,48755974.23,54524755.62,2211725174.08,1538135073.13,673590100.95,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
192,1.0512,51.9664,71.4289,6.7448,6.3461,6.2856,4.0874,6343658549.0,125788218.0,6747041516.0,1430325852.0,560022557.0,14033979575.0,7292950599.0,6741028976.0,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
193,1.1791,56.3329,25.2063,27.3372,19.0708,14.5659,3.1341,1141686388.83,22438987.73,1073899242.71,124863732.97,139665096.64,1320838820.35,744066773.84,576772046.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
194,0.4556,50.6513,51.6344,28.7645,21.2183,20.0297,6.0192,252602153.13,14377098.95,223002743.06,75945781.53,61283721.45,463426881.4,234731672.52,228695208.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
195,2.4827,19.3606,54.431,6.5564,6.0901,5.6663,5.2923,1137479087.31,17256671.51,1243246377.73,249017833.5,191311153.32,4305537414.79,833577934.29,3471959480.5,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
196,2.4389,35.7579,58.5255,8.5476,7.3139,6.2158,0.8535,519589576.09,10895397.19,569165733.33,-10970519.57,103766288.9,1871525540.19,669218873.18,1202306667.01,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
197,1.6556,43.9746,20.6653,-37.3792,-26.1166,-19.619,1.2935,761259725.24,39301669.05,782305646.08,-364341668.65,-682986934.18,2482084183.24,1091486141.23,1390598042.01,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
198,7.2462,11.464,86.5967,23.1685,22.3955,22.296,5.0042,17417901050.02,437895289.88,17157208835.28,2774212734.45,4061184290.16,22361229608.42,2563491134.74,19797738473.68,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
199,1.9695,42.6256,41.035,10.6915,10.4928,7.8082,2.1628,219948363.64,5190991.58,215348646.59,26397370.09,35870110.4,598752066.24,255221580.19,343530486.05,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
200,1.4613,62.4024,43.044,37.581,37.6306,19.3737,3.6175,876559888.59,37714753.75,551723579.51,112648825.32,189295610.28,1561344451.11,974316752.66,587027698.45,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
201,2.637,24.5668,77.1099,7.9919,5.2336,4.9048,6.7073,774415740.26,3604766.1,904292354.2,107883591.47,39995975.16,922375081.54,226597789.79,695777291.75,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
202,2.3549,24.4431,40.3513,11.5728,10.5505,9.9049,5.2848,327594935.63,10549261.41,185110319.17,-56890931.17,67453067.13,850764111.18,207952912.0,642811199.18,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
203,2.8228,33.0381,54.1991,17.8016,16.7754,13.0593,0.9023,107269037.14,2483273.29,81010428.55,2988413.04,21601885.8,203769953.84,67321687.83,136448266.01,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
204,2.4753,36.504,22.209,15.8519,13.246,11.5606,6.077,664185800.39,4817007.7,690273175.99,16709539.57,38305166.46,452542895.8,165196249.82,287346645.98,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
205,1.1827,55.5098,23.7969,19.566,18.1038,10.5955,4.3739,614656950.85,15120909.19,577518977.54,137377312.32,75428705.41,915613665.97,508255148.5,407358517.47,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
206,2.7406,17.3215,41.1759,23.7685,23.8203,26.4511,13.54,347551240.94,18966818.09,363700160.79,62233958.77,61146191.19,340658006.15,59007177.09,281650829.06,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
207,1.5554,35.9863,23.2321,16.6831,13.848,12.2354,4.3005,867574820.46,12997160.82,958044584.69,90474671.12,89037799.58,903269114.88,325052993.69,578216121.19,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
208,5.571,10.9461,34.1478,7.3802,6.7985,7.3341,8.7342,629894884.67,12469665.9,673251871.4,74343828.16,60262650.18,1010705847.61,110632631.89,900073215.72,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
209,6.1614,10.2639,51.4442,6.1608,6.0244,6.898,19.59,303905401.69,11819152.82,341188263.82,54740453.39,47033169.43,867321785.47,89021400.05,778300385.42,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
210,1.1051,59.0085,65.3264,-4.3565,-1.8562,-1.3895,9.7599,10175853000.0,38965000.0,11290371000.0,157620000.0,-199182000.0,8689498000.0,5127541000.0,3561957000.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
