ID,流动比率,资产负债率,销售毛利率,净资产收益率,投入资本回报率,总资产报酬率,应收款周转率,营业收入,所得税,销售额,经营活动产生的现金流量净额,净利润,资产总计,负债合计,所有者权益合计
159,2.3312,17.7259,33.9781,13.9224,12.1103,12.5822,5.5478,355533959.48,10398045.69,373685222.55,89119808.33,65304383.83,609804977.05,108093331.47,501711645.58
160,2.2927,41.9164,20.3027,19.8151,15.9591,13.3999,13.0677,2406518403.67,57423730.43,2850767890.22,365095328.3,207490775.49,1977753918.59,829003030.97,1148750887.62
161,1.6674,58.0113,39.5496,23.5487,20.3286,10.9891,7.5457,787861352.48,33645252.98,799856338.29,498631.29,170433865.51,2718000397.33,1576748062.23,1141252335.1
162,0.786,58.3593,14.7578,-5.3188,-1.0036,-0.6095,24.3589,2079370439.14,2227876.02,2299774688.41,222323839.0,-112599613.47,4603817699.62,2686753586.46,1917064113.16
163,1.3097,37.3611,21.9452,4.5895,4.5648,3.8932,5.4399,452748251.38,5192975.77,261283237.46,60001285.47,33977157.88,1198743162.74,447863704.25,750879458.49
164,1.5151,38.9018,11.8141,5.9446,6.6065,6.3244,5.4856,3018419996.33,18091768.47,3173765112.44,44078207.92,142125500.19,3730491506.02,1451227812.31,2279263693.71
165,0.3876,59.1382,11.2864,5.3959,3.8375,3.9927,42.5133,5806171818.37,38674026.28,3708437797.43,25985407.87,143131901.61,6544511561.05,3870304335.8,2674207225.25
166,3.763,18.194,41.7434,18.3993,17.2486,17.0975,3.6568,354798547.91,13736203.83,327578229.71,78172320.87,91424343.22,812386410.15,147805588.05,664580822.1
167,1.8807,21.3268,42.9409,16.4965,12.8956,16.286,3.1279,1687033455.82,99076573.23,1632744331.9,314970861.81,332173166.57,3583167950.81,764176707.04,2818991243.77
168,2.2951,27.9811,56.8302,32.9893,27.1959,27.42,2.8788,653842495.25,37592514.14,607176726.8,221967654.15,207746446.89,1018637417.38,285026115.61,733611301.77
169,2.4905,37.1909,47.2886,-10.3577,-6.7329,-5.1232,1.0586,546892512.85,16201720.66,534001880.49,59718910.31,-146339506.24,2248890482.18,836382654.66,1412507827.52
170,9.1412,9.755,14.5902,9.3211,8.4541,8.6435,4.6945,805541659.35,9260459.29,891366565.62,-70977561.19,302385946.12,3767572222.13,367527308.04,3400044914.09
171,2.7663,27.4681,5.8884,10.9046,8.4387,10.1573,22.129,11044025042.26,75944717.83,13024329522.92,123562668.96,360628267.46,4734431991.12,1300460829.21,3433971161.91
172,1.9818,39.0797,34.0573,14.8397,14.3018,10.2081,1.7326,392548326.87,9908552.34,343185426.43,43681586.48,53863158.49,643742748.06,251572631.65,392170116.41
173,3.914,19.2149,31.6167,12.7493,11.3804,11.3048,4.487,315165711.35,7029260.64,315144527.34,24536758.18,45757738.08,614269412.65,118030959.69,496238452.96
174,2.519,33.0389,49.7214,4.1044,4.5431,4.9519,2.6404,540117836.79,10754120.62,597893360.77,121821979.9,73373245.08,2720247996.39,898739065.87,1821508930.52
175,2.4734,26.9019,26.42,12.008,10.0719,10.6225,8.0983,860605112.97,13197909.2,884753535.07,72822516.1,88755762.71,1173236252.96,315622563.14,857613689.82
176,1.3004,56.5654,26.6946,13.8774,8.8788,6.6505,1.6201,1905146834.59,20950931.37,1649663626.34,54313666.07,164364067.45,3958105929.57,2238918874.06,1719187055.51
177,1.5525,38.3973,37.1914,27.4136,20.0742,19.181,8.3255,264065726.92,6531730.32,242111361.92,51040356.73,44203624.79,293296524.81,112617849.8,180678675.01
178,0.4964,53.2358,23.4128,6.1484,4.6748,4.7282,48.4247,2170337886.35,42798192.28,2479971989.01,167720213.79,84768837.06,3350584568.25,1783711760.06,1566872808.19
179,1.6047,37.9824,23.561,8.7242,7.2008,5.6704,1.7563,2006477112.36,36134266.95,2159045661.07,235393625.46,189174364.27,4310397456.8,1637193789.17,2673203667.63
180,5.6544,16.5242,25.0992,49.7233,48.9434,40.8249,1831.673,465951044.55,2668362.05,519104876.89,93557357.28,71124903.61,215674878.49,35638521.27,180036357.22
181,1.2924,61.6714,15.4547,1.4585,2.4144,1.7915,1.0953,1363927579.23,-693238.24,1621338463.19,179184286.28,-15392529.36,1989419739.46,1226902974.36,762516765.1
182,1.7039,50.2651,12.124,5.7141,5.1412,3.3049,4.6472,1657008640.43,13974896.72,1905647400.9,-132337155.78,53609320.71,1950416070.27,980379172.2,970036898.07
183,2.115,44.0632,30.6005,16.6733,13.6727,11.4228,3.0932,437982412.66,7398769.09,412342219.07,24328776.04,51259466.66,607266290.69,267580817.31,339685473.38
184,1.6543,54.2772,15.0289,21.9261,19.6423,15.4932,3.4619,1112281744.76,14002957.65,846292397.29,-417069530.52,42685289.16,587894198.94,319092498.9,268801700.04
185,2.0329,36.4087,48.2047,28.4674,27.9885,19.7846,4.5311,401492847.1,21764564.72,359225212.83,80601435.47,137006524.01,871159948.43,317178280.72,553981667.71
186,2.2701,34.6762,39.8694,32.0693,31.8116,26.4343,5.2389,833276317.43,31744132.15,755414262.78,108723142.61,147252389.2,843992972.66,292664881.35,551328091.31
187,1.0428,69.7399,9.0486,-25.3267,-13.0845,-8.1118,2.6993,1624384618.15,-21933531.53,1378611608.42,-47732228.42,-137414395.36,1567207537.7,1092968515.68,474239022.02
188,0.6187,55.2535,15.0225,13.6392,8.3769,9.4862,45.8466,14366166551.06,452920918.01,16721273919.06,1948908719.83,1239586024.76,21455045860.95,11854662302.39,9600383558.56
189,2.4534,16.4942,13.4262,8.7022,8.4518,7.7595,4.3705,2706124702.33,12205808.35,2729169241.63,57037050.03,193065874.48,2758883760.66,455055745.57,2303828015.09
190,1.4079,58.8407,34.5915,20.6387,14.052,11.9639,3.1948,14045708250.74,310835201.41,12989825766.26,1013946629.91,1510934633.98,19651708389.43,11563209279.62,8088499109.81
191,1.3959,69.5446,21.3011,5.074,8.1308,4.5065,1.3532,1394544255.45,-409176.32,1219805817.05,48755974.23,54524755.62,2211725174.08,1538135073.13,673590100.95
192,1.0512,51.9664,71.4289,6.7448,6.3461,6.2856,4.0874,6343658549.0,125788218.0,6747041516.0,1430325852.0,560022557.0,14033979575.0,7292950599.0,6741028976.0
193,1.1791,56.3329,25.2063,27.3372,19.0708,14.5659,3.1341,1141686388.83,22438987.73,1073899242.71,124863732.97,139665096.64,1320838820.35,744066773.84,576772046.51
194,0.4556,50.6513,51.6344,28.7645,21.2183,20.0297,6.0192,252602153.13,14377098.95,223002743.06,75945781.53,61283721.45,463426881.4,234731672.52,228695208.88
195,2.4827,19.3606,54.431,6.5564,6.0901,5.6663,5.2923,1137479087.31,17256671.51,1243246377.73,249017833.5,191311153.32,4305537414.79,833577934.29,3471959480.5
196,2.4389,35.7579,58.5255,8.5476,7.3139,6.2158,0.8535,519589576.09,10895397.19,569165733.33,-10970519.57,103766288.9,1871525540.19,669218873.18,1202306667.01
197,1.6556,43.9746,20.6653,-37.3792,-26.1166,-19.619,1.2935,761259725.24,39301669.05,782305646.08,-364341668.65,-682986934.18,2482084183.24,1091486141.23,1390598042.01
198,7.2462,11.464,86.5967,23.1685,22.3955,22.296,5.0042,17417901050.02,437895289.88,17157208835.28,2774212734.45,4061184290.16,22361229608.42,2563491134.74,19797738473.68
199,1.9695,42.6256,41.035,10.6915,10.4928,7.8082,2.1628,219948363.64,5190991.58,215348646.59,26397370.09,35870110.4,598752066.24,255221580.19,343530486.05
200,1.4613,62.4024,43.044,37.581,37.6306,19.3737,3.6175,876559888.59,37714753.75,551723579.51,112648825.32,189295610.28,1561344451.11,974316752.66,587027698.45
201,2.637,24.5668,77.1099,7.9919,5.2336,4.9048,6.7073,774415740.26,3604766.1,904292354.2,107883591.47,39995975.16,922375081.54,226597789.79,695777291.75
202,2.3549,24.4431,40.3513,11.5728,10.5505,9.9049,5.2848,327594935.63,10549261.41,185110319.17,-56890931.17,67453067.13,850764111.18,207952912.0,642811199.18
203,2.8228,33.0381,54.1991,17.8016,16.7754,13.0593,0.9023,107269037.14,2483273.29,81010428.55,2988413.04,21601885.8,203769953.84,67321687.83,136448266.01
204,2.4753,36.504,22.209,15.8519,13.246,11.5606,6.077,664185800.39,4817007.7,690273175.99,16709539.57,38305166.46,452542895.8,165196249.82,287346645.98
205,1.1827,55.5098,23.7969,19.566,18.1038,10.5955,4.3739,614656950.85,15120909.19,577518977.54,137377312.32,75428705.41,915613665.97,508255148.5,407358517.47
206,2.7406,17.3215,41.1759,23.7685,23.8203,26.4511,13.54,347551240.94,18966818.09,363700160.79,62233958.77,61146191.19,340658006.15,59007177.09,281650829.06
207,1.5554,35.9863,23.2321,16.6831,13.848,12.2354,4.3005,867574820.46,12997160.82,958044584.69,90474671.12,89037799.58,903269114.88,325052993.69,578216121.19
208,5.571,10.9461,34.1478,7.3802,6.7985,7.3341,8.7342,629894884.67,12469665.9,673251871.4,74343828.16,60262650.18,1010705847.61,110632631.89,900073215.72
209,6.1614,10.2639,51.4442,6.1608,6.0244,6.898,19.59,303905401.69,11819152.82,341188263.82,54740453.39,47033169.43,867321785.47,89021400.05,778300385.42
210,1.1051,59.0085,65.3264,-4.3565,-1.8562,-1.3895,9.7599,10175853000.0,38965000.0,11290371000.0,157620000.0,-199182000.0,8689498000.0,5127541000.0,3561957000.0
211,1.7827,41.0227,24.1762,29.538,26.7988,16.8537,5.8073,791178381.15,6711808.83,645560981.88,75815662.12,72220288.05,470706534.25,193096521.9,277610012.35
212,2.6784,34.4171,30.5478,17.486,16.3367,13.8446,17.3026,26708213487.75,536415842.67,31873754316.52,2629807236.75,3289746005.51,30377590084.58,10455100620.89,19922489463.69
213,3.02,25.1539,25.149,10.6626,10.4938,9.0872,5.5069,293892561.86,3984888.01,283829989.32,5706496.85,20285500.28,258867801.43,65115394.82,193752406.61
214,7.5762,10.1367,59.1201,11.938,11.8958,12.0998,2.4586,192228852.33,8334335.49,226913834.67,87436220.88,76510575.47,757573744.7,76793043.17,680780701.53
215,1.9494,41.4767,32.6789,15.7604,15.2447,11.4249,2.0492,920651482.01,22284483.18,801762281.39,48791456.39,126956254.88,1452272774.68,602354994.35,849917780.33
216,2.915,16.1437,46.0071,14.0295,13.488,14.1877,8.7187,2435577593.69,105658192.7,1766414180.75,516296672.54,502638318.77,4495563743.96,725751219.19,3769812524.77
217,1.5574,60.2326,34.0679,14.3848,11.2462,7.1353,2.4503,586002667.95,6695292.93,348191139.51,-67401527.64,50270625.99,949650505.22,571999357.88,377651147.34
218,3.323,22.5235,13.6989,0.8369,0.034,0.2615,1.863,409828476.69,1728361.83,574478550.28,87943473.85,388840.99,1275681198.78,287328599.03,988352599.75
219,1.1024,50.6234,34.9383,13.5852,9.3007,10.8197,3.0387,3135122919.82,91727701.35,3250237662.57,418803231.72,248680057.18,4597049457.52,2327180619.61,2269868837.91
220,1.651,42.5929,32.8314,1.7671,1.9741,1.4765,2.3669,1631790560.65,1800139.08,2018382656.78,204379285.11,41336033.65,4160493617.28,1772076301.69,2388417315.59
221,2.4431,29.2763,27.6624,18.8198,15.0337,16.7291,11.6747,215804620.95,5026158.23,210413342.13,-2116840.2,26067891.54,277315202.03,81187504.18,196127697.85
222,3.1318,13.0321,39.9528,1.4988,-0.1488,0.616,1.4296,259128982.47,5549382.2,248921333.67,37757408.05,-1414313.87,1507323466.94,196436498.76,1310886968.18
223,6.6303,12.6976,89.3412,33.9291,31.0574,33.1717,47.5093,321011015.33,27061549.79,367339438.14,135496573.93,116129287.67,463606437.1,58866953.11,404739483.99
224,1.7647,49.9466,17.5,95.8404,95.7594,53.2143,13.8701,620781355.99,18067321.59,609734434.14,47338982.89,53358195.94,164539424.2,82181854.01,82357570.19
225,3.6853,22.9821,39.9831,25.4724,25.2191,25.0813,608.5148,421010487.62,15966278.71,426242236.55,65281492.54,53984398.65,283566694.95,65169642.69,218397052.26
226,2.0424,39.9669,31.7839,1.1278,1.8207,1.4865,1.8547,298549655.05,190875.57,348381281.89,15394298.12,4286337.66,633993023.29,253387272.31,380605750.98
227,4.3008,19.2832,29.4198,1.2244,1.2707,1.1071,1.3202,344653912.77,336257.87,317294904.98,20586527.27,6433354.28,653305879.76,125978468.92,527327410.84
228,1.1229,40.2926,27.8963,16.6626,16.3213,13.5441,7.3613,293633053.8,9239143.99,338664490.26,35642031.45,41296321.57,406705167.54,163872201.21,242832966.33
229,1.8711,40.8497,36.4602,22.5605,21.7234,15.3226,15.4557,8003869732.64,142406680.06,8655935687.92,621051834.15,899560999.78,7333445311.85,2995688060.1,4337757251.75
230,2.1425,36.9224,25.6036,4.6343,4.6753,4.7098,3.4019,2054860822.93,26171257.57,2566510516.01,58346829.95,113942791.11,3609936282.09,1332874394.45,2277061887.64
231,4.9603,11.8198,22.9519,6.6433,6.368,7.3486,7.3465,1332897473.47,27568323.24,672726304.65,67047614.41,83635904.33,1779103883.86,210285857.05,1568818026.81
232,5.466,13.1532,32.4954,15.4852,13.4458,14.1082,11.0749,436471908.25,9933023.12,484086709.01,82749314.03,65209672.24,648858704.45,85345469.25,563513235.2
233,1.2914,68.145,10.5186,20.4292,20.4401,7.9412,5.7821,3663651804.41,25689870.47,2773853762.29,66541386.27,149215405.65,3127537030.46,2131260736.53,996276293.93
234,3.6404,26.0576,42.3169,18.9878,17.0551,15.4567,1.2313,166041438.07,5014997.16,101990006.99,-27921147.65,29021134.36,290651231.02,75736697.02,214914534.0
235,1.4783,46.5821,24.3116,0.8091,0.5078,1.5126,2.0496,2413277806.75,22183278.09,2318108837.4,63293096.36,22154464.35,6144481386.87,2862225401.93,3282255984.94
236,2.0712,40.834,35.0163,38.0017,32.3277,27.2706,14.4678,2391090962.74,64239494.03,2389946777.73,407318823.47,292142922.56,1556230662.27,635470826.35,920759835.92
237,1.533,37.9742,45.5636,21.4679,15.9806,15.2738,8.6425,516736005.74,12892961.73,575224020.47,98023827.6,78995714.59,647599481.7,245920507.11,401678974.59
238,1.91,39.0658,33.2884,1.9414,1.994,2.5497,3.96,1147678765.17,9658686.33,1179393057.92,-69662634.0,24807589.27,2218493975.7,866672572.84,1351821402.86
239,0.274,195.1696,18.7391,67.2621,-64.1877,-22.6346,8.3771,718582947.43,25118136.15,685739748.21,54957470.85,-172519053.44,364511981.71,711416600.81,-346904619.1
240,1.2604,30.7918,82.7895,14.0523,12.6384,11.9639,8.7209,13664752613.57,347107812.62,15016714789.45,2050837314.24,1907492099.15,20025001188.04,6166061339.3,13858939848.74
241,1.743,21.0609,12.3535,0.3242,0.4992,0.5736,4.0684,232126182.22,,234722695.47,24134341.46,1490028.4,583210986.74,122829624.13,460381362.61
242,1.264,60.7782,30.4662,8.2913,10.2775,7.2447,5.9924,2540913519.56,33999364.34,2549766776.92,41785861.54,133571095.82,4269335026.43,2594825870.09,1674509156.34
243,3.7662,17.2934,43.603,8.0513,6.7479,7.3087,3.2858,954529650.87,23906784.58,1016932792.7,75530395.82,149213352.83,2439393133.09,421854254.52,2017538878.57
244,2.1423,31.4179,32.5122,21.497,20.2451,17.6578,3.5406,4192017811.27,140609579.34,4209960133.67,716256733.64,659735093.35,4777396648.66,1500958660.07,3276437988.59
245,3.2556,17.9871,45.1937,13.9242,12.4186,14.0636,11.6781,896586127.99,52662338.95,865596729.29,203661618.59,141551162.1,1312072142.05,236003618.58,1076068523.47
246,2.1541,37.591,39.7808,8.9193,7.7431,6.14,1.9257,566836544.2,-628907.94,600925555.68,6538660.41,50133082.04,1013344976.61,380926645.4,632418331.21
247,1.908,37.7878,29.517,27.0978,26.4194,18.7938,5.9343,895693112.22,14048568.37,883383142.33,126397599.45,104585622.05,688518624.48,260175735.83,428342888.65
248,10.9724,25.201,57.9842,21.7593,16.6311,17.9512,11.5144,1380217271.58,30226478.59,1469497514.4,141348771.36,154818517.97,1481881198.36,373449322.12,1108431876.24
249,4.6871,12.4712,36.1856,9.801,9.038,10.0403,16.8432,902009904.59,26796348.81,917398429.91,139430350.06,160132064.72,1975528560.65,246372216.26,1729156344.39
250,2.1818,35.3791,52.9193,16.9787,14.0102,11.7445,1.7104,52886313.62,1750904.19,73349738.54,18973321.62,12059859.95,140957980.21,49869619.17,91088361.04
251,3.2997,31.7394,41.5981,29.6706,25.9546,22.6269,5.7278,267610868.98,5855333.2,286048852.17,60062056.4,41548207.02,255483458.67,81088794.9,174394663.77
252,1.9633,46.0113,31.0529,12.8204,10.5855,8.9111,2.5097,947250751.17,22560770.35,502623220.58,-228465287.13,121272285.73,2395003913.09,1101972349.66,1293031563.43
253,1.2073,54.6599,40.1724,6.7163,5.8203,5.0562,2.3816,2287703748.99,19387625.56,1932260778.64,-847062752.83,244277178.25,8327196057.04,4551640248.64,3775555808.4
254,3.3713,24.7353,44.0156,62.7217,60.0657,52.268,4.6933,607063709.95,24225659.25,592439439.69,104610602.15,140416994.44,397531884.69,98330532.12,299201352.57
255,1.2369,58.9455,31.6518,14.5461,11.208,8.6827,1.633,1182702591.96,25805932.67,1019686882.55,335183606.57,151173438.88,2696414580.04,1589413835.4,1107000744.64
256,1.1015,54.072,33.9246,3.6854,3.2778,2.4915,13.0455,5255871627.52,34311095.09,5723904279.75,351169217.44,72103157.69,4362465738.29,2358874611.77,2003591126.52
257,1.1043,52.0186,22.7984,4.5403,4.9804,5.6494,1.5535,3120970092.69,72089321.19,2621656108.42,254816967.76,123374764.1,6567186092.86,3416155746.13,3151030346.73
258,3.0068,22.4928,38.8682,16.5249,16.1984,15.4349,28.1256,2097176220.32,53570472.42,2360177142.78,253916759.26,245522586.97,2103602813.09,473158552.03,1630444261.06
259,0.8766,53.4589,11.6783,14.3984,9.7557,10.5094,119.7036,41600748778.99,656269506.1,48583329334.06,2426048563.9,2131450888.62,34660671972.69,18529217822.88,16131454149.81
260,2.695,27.3768,80.3946,27.527,23.5272,18.6577,2.3929,879044696.28,120808081.65,784018230.69,-65228373.63,1062691149.33,7237020558.74,1981264388.55,5255756170.19
261,10.5034,7.3732,63.7662,43.2462,42.9626,45.473,10.8169,282535675.83,17652525.56,271137351.47,114234370.86,106575958.78,360966180.04,26614745.08,334351434.96
262,1.6615,22.0593,23.9746,8.5683,7.907,8.0146,5.8056,2558465076.15,33232689.72,2611991070.67,82926329.61,228587070.79,3526331124.35,777883109.71,2748448014.64
263,2.4703,25.2395,83.5267,61.0552,60.0218,39.2552,6.1099,139227663.16,-587023.18,140269293.3,36785884.25,36353498.23,105690686.42,26675850.21,79014836.21
264,1.9195,41.6156,28.8322,20.9239,20.5322,12.5137,3.6806,581438732.47,8865677.16,562961848.38,26157629.3,75668415.15,635770770.57,264579976.42,371190794.15
265,1.7313,46.7457,38.751,18.9036,14.069,11.5904,3.3727,7700621496.6,219015518.59,6960550137.09,820538684.92,1263852001.27,14593722563.92,6821944666.92,7771777897.0
266,3.7865,17.2711,69.5515,17.6608,15.8549,16.6182,5.4899,13129263000.0,678122000.0,15596446000.0,3747795000.0,3508298000.0,29348279000.0,5068780000.0,24279499000.0
267,2.3145,30.3357,23.9442,11.549,10.9771,9.2376,3.5479,2234865332.32,37855973.81,1937423724.22,304973922.43,238885404.87,3120770773.87,946706735.26,2174064038.61
268,0.6424,52.11,38.1638,8.2648,5.2404,5.9416,34.4243,701783387.24,40641133.09,741012605.54,292609145.84,113093085.7,2925378365.83,1524414186.49,1400964179.34
269,0.8067,44.2046,24.5455,0.9762,1.6373,3.4618,6.7042,1603168965.16,70209391.22,1678572643.1,169455600.87,44707739.01,5179075656.13,2289392095.4,2889683560.73
270,1.1796,55.85,17.2031,,9.512,6.206,4.3325,1059649038.1,18477601.81,884812866.86,78335270.02,59729384.45,1272092866.93,710464008.43,561628858.5
271,1.5741,39.5129,40.0898,38.6867,31.4835,29.1934,2.7727,585596547.82,27501071.18,470975715.25,75486513.03,130895105.1,652677541.15,257891864.87,394785676.28
272,0.1814,47.4955,33.2521,8.3306,5.9857,6.4852,23.4836,3031363016.14,118051723.91,3374317398.64,1281316004.54,523150704.43,15225632153.59,7231495084.53,7994137069.06
273,1.3299,56.0169,13.554,4.8031,4.595,4.2898,3.9941,4168791935.88,39243817.63,4495043909.99,386474958.56,141581043.14,6271380155.38,3513035699.09,2758344456.29
274,3.1763,33.4127,31.7286,33.7553,34.0994,27.2252,4.5028,306619031.79,6943680.04,325106296.71,56348078.87,55473931.55,273632364.94,91427860.23,182204504.71
275,2.3502,42.0924,46.4888,14.7573,14.6775,9.1945,5.3946,209990524.25,2385047.64,160724146.78,-28315546.72,30477913.09,379702816.67,159825888.44,219876928.23
276,1.309,55.5264,18.9943,21.5903,16.7188,14.9721,10.6613,6754637522.85,49291071.49,6665600699.42,633577583.86,405588392.67,6588172299.88,3658174519.94,2929997779.94
277,1.3898,55.4871,40.4849,24.0181,17.645,12.53,3.4074,6470803346.15,448265.99,6111776520.12,778915244.24,1210887088.99,12657747595.77,7023422924.63,5634324671.14
278,5.0395,17.2515,54.1978,20.462,19.491,19.5684,3.8743,3750072862.64,229584152.57,4281515510.42,1539470346.59,1323624068.41,8486979414.21,1464129307.48,7022850106.73
279,6.3119,15.8423,43.8431,20.5119,19.0351,17.1257,7.5815,757710546.74,11051359.96,821782602.4,103586585.04,161339499.29,1032465781.56,163566698.28,868899083.28
280,1.7447,33.8426,39.9574,11.0426,8.866,9.1972,4.3716,1596581574.66,50737576.21,1183865441.29,105553347.23,279907529.4,4143908542.4,1402408145.31,2741500397.09
